# Time-averaged data for fix viscave
# TimeStep v_visc
47040000 25.569
47050000 25.5702
47060000 25.5697
47070000 25.5684
47080000 25.5679
47090000 25.5684
47100000 25.5694
47110000 25.5712
47120000 25.5723
47130000 25.5729
47140000 25.5746
47150000 25.5761
47160000 25.5766
47170000 25.5779
47180000 25.5789
47190000 25.5798
47200000 25.5786
47210000 25.577
47220000 25.5774
47230000 25.5764
47240000 25.5759
47250000 25.5747
47260000 25.5739
47270000 25.5728
47280000 25.5719
47290000 25.5709
47300000 25.5706
47310000 25.5689
47320000 25.5663
47330000 25.5648
47340000 25.5641
47350000 25.5641
47360000 25.5626
47370000 25.5628
47380000 25.5619
47390000 25.5615
47400000 25.5611
47410000 25.5594
47420000 25.5587
47430000 25.5565
47440000 25.5546
47450000 25.5532
47460000 25.5519
47470000 25.5515
47480000 25.5509
47490000 25.5514
47500000 25.5514
47510000 25.5507
47520000 25.5497
47530000 25.5493
47540000 25.5491
47550000 25.5483
47560000 25.5477
47570000 25.547
47580000 25.5475
47590000 25.5486
47600000 25.5495
47610000 25.5494
47620000 25.5493
47630000 25.5496
47640000 25.5503
47650000 25.5524
47660000 25.5522
47670000 25.5536
47680000 25.5555
47690000 25.5577
47700000 25.56
47710000 25.5622
47720000 25.5639
47730000 25.566
47740000 25.5686
47750000 25.5701
47760000 25.5704
47770000 25.5709
47780000 25.5717
47790000 25.5708
47800000 25.5697
47810000 25.5694
47820000 25.5703
47830000 25.5709
47840000 25.5709
47850000 25.5714
47860000 25.572
47870000 25.5728
47880000 25.5732
47890000 25.5731
47900000 25.5733
47910000 25.5753
47920000 25.5777
47930000 25.5795
47940000 25.5816
47950000 25.583
47960000 25.5846
47970000 25.5866
47980000 25.5877
47990000 25.5875
48000000 25.588
48010000 25.59
48020000 25.5921
48030000 25.5934
48040000 25.5963
48050000 25.598
48060000 25.6007
48070000 25.6014
48080000 25.6035
48090000 25.6049
48100000 25.6078
48110000 25.6099
48120000 25.6134
48130000 25.6159
48140000 25.6167
48150000 25.6181
48160000 25.6189
48170000 25.6202
48180000 25.6218
48190000 25.6224
48200000 25.6242
48210000 25.6258
48220000 25.627
48230000 25.6275
48240000 25.6278
48250000 25.6282
48260000 25.6289
48270000 25.629
48280000 25.6291
48290000 25.6286
48300000 25.6286
48310000 25.6289
48320000 25.6295
48330000 25.6291
48340000 25.6286
48350000 25.6288
48360000 25.6292
48370000 25.6295
48380000 25.6308
48390000 25.6316
48400000 25.6327
48410000 25.6321
48420000 25.6313
48430000 25.6297
48440000 25.6285
48450000 25.6267
48460000 25.6269
48470000 25.6271
48480000 25.6273
48490000 25.6279
48500000 25.6279
48510000 25.6273
48520000 25.6285
48530000 25.6292
48540000 25.6301
48550000 25.6308
48560000 25.6321
48570000 25.6323
48580000 25.6332
48590000 25.6352
48600000 25.6366
48610000 25.6386
48620000 25.641
48630000 25.6437
48640000 25.6459
48650000 25.6481
48660000 25.6502
48670000 25.6514
48680000 25.6538
48690000 25.6545
48700000 25.656
48710000 25.6572
48720000 25.6582
48730000 25.6593
48740000 25.6602
48750000 25.6619
48760000 25.6634
48770000 25.6654
48780000 25.6679
48790000 25.6721
48800000 25.6743
48810000 25.6745
48820000 25.6739
48830000 25.673
48840000 25.6724
48850000 25.6733
48860000 25.6746
48870000 25.6748
48880000 25.6763
48890000 25.6775
48900000 25.6791
48910000 25.6817
48920000 25.6835
48930000 25.6847
48940000 25.6863
48950000 25.6863
48960000 25.6872
48970000 25.6884
48980000 25.6904
48990000 25.694
49000000 25.6955
49010000 25.6986
49020000 25.7009
49030000 25.7028
49040000 25.7054
49050000 25.7075
49060000 25.7094
49070000 25.7099
49080000 25.7104
49090000 25.7113
49100000 25.7118
49110000 25.7116
49120000 25.712
49130000 25.7126
49140000 25.7144
49150000 25.7153
49160000 25.7158
49170000 25.7182
49180000 25.7198
49190000 25.7213
49200000 25.7218
49210000 25.7222
49220000 25.7221
49230000 25.7228
49240000 25.7234
49250000 25.7254
49260000 25.7271
49270000 25.7286
49280000 25.7284
49290000 25.7283
49300000 25.7297
49310000 25.7313
49320000 25.7329
49330000 25.7336
49340000 25.7334
49350000 25.7337
49360000 25.7337
49370000 25.7335
49380000 25.7353
49390000 25.7364
49400000 25.7362
49410000 25.737
49420000 25.7379
49430000 25.7395
49440000 25.74
49450000 25.7409
49460000 25.743
49470000 25.7436
49480000 25.7447
49490000 25.7455
49500000 25.7463
49510000 25.7487
49520000 25.7483
49530000 25.7493
49540000 25.7509
49550000 25.7515
49560000 25.7544
49570000 25.7553
49580000 25.7565
49590000 25.7577
49600000 25.7582
49610000 25.7599
49620000 25.7598
49630000 25.7616
49640000 25.764
49650000 25.7644
49660000 25.7642
49670000 25.7639
49680000 25.7644
49690000 25.7634
49700000 25.7639
49710000 25.7637
49720000 25.7641
49730000 25.7653
49740000 25.7666
49750000 25.767
49760000 25.7675
49770000 25.7671
49780000 25.7686
49790000 25.7697
49800000 25.7703
49810000 25.7703
49820000 25.771
49830000 25.7723
49840000 25.7713
49850000 25.7698
49860000 25.7702
49870000 25.7693
49880000 25.7683
49890000 25.766
49900000 25.765
49910000 25.7632
49920000 25.7625
49930000 25.7622
49940000 25.7628
49950000 25.7627
49960000 25.7628
49970000 25.7637
49980000 25.7642
49990000 25.7639
50000000 25.7629
